symbol,company_name,sector,industry,country,market_cap,net_income,total_revenue,return_on_assets,return_on_equity,profit_margins,pe_trailing,pe_forward,earnings_growth,price_to_sales,price_to_book,revenue_growth,debt_to_equity,dividend_yield,payout_ratio,free_cashflow
REAX,The Real Brokerage Inc.,Real Estate,Real Estate Services,United States,382007072.0,-6559000.0,2079986048.0,-0.031159999,-0.13054,-0.00315,,-44.5,,0.18365848,5.7792206,0.315,,,0.0,64607248.0
REFI,"Chicago Atlantic Real Estate Finance, Inc.",Real Estate,REIT - Mortgage,United States,239641680.0,30809530.0,49830376.0,0.07244,0.10032,0.61829,7.847222,5.885417,-0.511,4.8091483,0.7738666,-0.342,38.377,16.62,1.3055999,
REG,Regency Centers Corporation,Real Estate,REIT - Retail,United States,14737952768.0,532772000.0,1650468992.0,0.03208,0.08003,0.33106998,27.092781,31.11544,0.172,8.929555,2.158876,0.1,73.218,3.83,1.0034,574623104.0
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,United States,66979561472.0,4423399936.0,14919600128.0,0.06126,0.14548,0.29648,15.601465,11.88188,-0.072,4.489367,2.0720992,0.19,8.612,0.59,0.0874,3273349888.0
REI,"Ring Energy, Inc.",Energy,Oil & Gas E&P,United States,350318016.0,-264433424.0,287476864.0,0.010299999,-0.35306,-0.91984004,,4.7586207,,1.2185955,0.46464646,-0.071,68.878,,0.0,17453862.0
REKR,"Rekor Systems, Inc.",Technology,Software - Infrastructure,United States,105696792.0,-29947000.0,49515000.0,-0.18801,-0.88304,-0.60481,,-12.801667,,2.134642,2.4461784,0.116,85.355,,0.0,-8388250.0
RELL,"Richardson Electronics, Ltd.",Technology,Electronic Components,United States,255473968.0,3756000.0,214256000.0,0.0064,0.024,0.01753,64.99999,45.0,,1.1923772,1.5951644,0.031,0.982,1.37,0.8889,-8003500.0
RELY,"Remitly Global, Inc.",Technology,Software - Infrastructure,United States,4543907840.0,105634000.0,1726324992.0,0.06561,0.12954001,0.061189998,44.958336,13.084735,3.6,2.6321278,5.002318,0.252,4.331,,0.0,181706880.0
REPL,"Replimune Group, Inc.",Healthcare,Biotechnology,United States,405431520.0,-314852992.0,,-0.43242002,-0.90878,0.0,,-2.3583093,,,1.8570347,,36.262,,0.0,-172752880.0
REPX,"Riley Exploration Permian, Inc.",Energy,Oil & Gas E&P,United States,837463552.0,61773000.0,403404000.0,0.076220006,0.11378,0.15313,13.449477,4.8174725,,2.075992,1.3218273,0.112,43.487,4.15,0.5436,157554752.0
RERE,ATRenew Inc.,Consumer Cyclical,Internet Retail,China,1036577216.0,336288000.0,21048256512.0,0.051570002,0.087519996,0.01598,18.0,7.8187885,0.684,0.049247652,1.7628758,0.29,11.443,1.99,0.0,-530179360.0
RES,"RPC, Inc.",Energy,Oil & Gas Equipment & Services,United States,1564763776.0,19637000.0,1748444032.0,0.02463,0.019199999,0.01196,78.44444,26.64151,-0.956,0.89494646,1.3925049,0.366,6.815,2.27,1.7778,-14818875.0
REX,REX American Resources Corporation,Basic Materials,Chemicals,United States,1606372480.0,82951000.0,650486976.0,0.05031,0.14130999,0.12752,19.508,21.484581,3.207,2.4694922,2.6303866,-0.002,3.03,,0.0,18699250.0
REXR,"Rexford Industrial Realty, Inc.",Real Estate,REIT - Industrial,United States,8370766336.0,219688000.0,995923968.0,0.01922,0.02698,0.23297001,38.48936,38.798096,0.28,8.4050255,1.0017998,-0.029,37.706,4.78,1.8350999,213151504.0
REYN,Reynolds Consumer Products Inc.,Consumer Cyclical,Packaging & Containers,United States,4592621568.0,329000000.0,3780000000.0,0.06974,0.14998999,0.08704001,13.96795,12.891356,0.899,1.2149793,2.0269768,0.072,72.097,4.22,0.5897,271124992.0
REZI,"Resideo Technologies, Inc.",Industrials,Industrial Distribution,United States,4355019264.0,-530000000.0,7614000128.0,0.0506,-0.15792,-0.06501,,9.1884985,,0.57197523,1.770173,0.08,120.329,,0.0,127750000.0
RF,Regions Financial Corporation,Financial Services,Banks - Regional,United States,23749552128.0,2135000064.0,7177999872.0,0.01388,0.11895,0.30997,11.547717,9.747743,0.216,3.3086588,1.3652195,0.073,,3.81,0.4336,
RGA,"Reinsurance Group of America, Incorporated",Financial Services,Insurance - Reinsurance,United States,14022436864.0,1226000000.0,24931999744.0,0.00854,0.09905,0.04917,11.626289,7.376208,0.166,0.5624273,1.0547323,0.235,45.614,1.74,0.2,4816500224.0
RGCO,"RGC Resources, Inc.",Utilities,Utilities - Regulated Gas,United States,234161008.0,13961428.0,107300104.0,0.03607,0.11542,0.13012,16.791044,16.304348,0.135,2.1822999,2.0016012,0.247,118.559,3.79,0.62689996,2225852.0
RGEN,Repligen Corporation,Healthcare,Medical Instruments & Supplies,United States,6490274304.0,51397000.0,763339008.0,0.011770001,0.02513,0.067329995,126.43955,45.08002,0.479,8.50248,3.0821567,0.148,32.659,,0.0,68723376.0
RGLD,"Royal Gold, Inc.",Basic Materials,Gold,United States,18695262208.0,633913024.0,1296024960.0,0.08096,0.119820006,0.48911998,26.66949,16.23529,0.919,14.425078,2.6008265,1.43,7.983,0.86,0.2237,-409444384.0
RGLS,,,,,,,,,,,,,,,,,,,,
RGNX,REGENXBIO Inc.,Healthcare,Biotechnology,United States,328279872.0,-290012000.0,87822000.0,-0.38527,-1.96433,0.0,,-2.5193415,,3.738014,15.563725,-0.928,1178.237,,0.0,-138978624.0
RGP,"Resources Connection, Inc.",Industrials,Consulting Services,United States,155511936.0,-97839000.0,485231008.0,0.00177,-0.42126,-0.20163,,-453.00003,,0.3204905,0.82724625,-0.166,13.048,6.18,1.5555999,30815624.0
RGR,"Sturm, Ruger & Company, Inc.",Industrials,Aerospace & Defense,United States,638407936.0,-12031000.0,551675008.0,-0.03009,-0.03979,-0.02181,,20.222223,-0.983,1.1572174,2.2539968,0.041,0.583,1.1,4.9286,35612248.0
RGTI,"Rigetti Computing, Inc.",Technology,Computer Hardware,United States,8781976576.0,-225720000.0,10016000.0,-0.12092,-0.57092,0.0,,-129.93655,,876.7948,15.045558,1.989,1.162,,0.0,-6209875.0
RH,RH,Consumer Cyclical,Specialty Retail,United States,2578442752.0,124787000.0,3439536128.0,0.05215,,0.03628,21.585442,14.297212,1.125,0.7496484,42.36646,0.037,6550.03,,0.0,302179008.0
RHI,Robert Half Inc.,Industrials,Staffing & Employment Services,United States,2793637888.0,129430000.0,5326777856.0,0.017239999,0.101739995,0.024300002,21.007692,13.246607,-0.186,0.52445173,2.229934,-0.038,20.466,8.64,1.8153999,139371248.0
RHP,"Ryman Hospitality Properties, Inc.",Real Estate,REIT - Hotel & Motel,United States,7065714176.0,250939008.0,2644344064.0,0.05466,0.23424,0.0949,29.463158,23.252337,0.035,2.6720102,9.52851,0.132,343.035,4.24,1.2368,560577472.0
RICK,"RCI Hospitality Holdings, Inc.",Consumer Cyclical,Restaurants,United States,185931440.0,-2947000.0,278779008.0,0.0383,-0.0114,-0.010570001,,5.8133974,,0.6669492,0.8114335,-0.009,121.462,1.32,0.22760001,22649500.0
RIG,Transocean Ltd.,Energy,Oil & Gas Drilling,Switzerland,7602964480.0,-2764999936.0,4140000000.0,0.03413,-0.30049,-0.66787004,,24.667656,,1.8364649,0.92027026,0.193,64.38,,0.0,1086249984.0
RIGL,"Rigel Pharmaceuticals, Inc.",Healthcare,Biotechnology,United States,536745344.0,364232000.0,299767008.0,0.22881001,1.7408,1.21505,1.503888,6.3306885,-0.302,1.7905418,1.3406969,0.103,11.433,,0.0,78553752.0
RIOT,"Riot Platforms, Inc.",Financial Services,Capital Markets,United States,9260923904.0,-867291008.0,653267008.0,-0.12109,-0.32486,-1.3276199,,-39.795902,,14.176323,3.8756135,0.036,36.63,,0.0,-445848640.0
RITM,Rithm Capital Corp.,Real Estate,REIT - Mortgage,United States,5169919488.0,598508032.0,4240526080.0,0.01513,0.08465,0.17001,8.495413,3.900787,0.722,1.2191694,0.74044466,0.646,422.945,10.8,0.9174,
RIVN,"Rivian Automotive, Inc.",Consumer Cyclical,Auto Manufacturers,United States,19095560192.0,-3516999936.0,5528000000.0,-0.16018999,-0.65691,-0.63622004,,-7.5228944,,3.4543343,4.069834,0.114,118.153,,0.0,-1302749952.0
RJF,"Raymond James Financial, Inc.",Financial Services,Asset Management,United States,29516986368.0,2140000000.0,14723000320.0,0.024530001,0.17289,0.14583,14.302173,11.316362,0.153,2.0048213,2.3458893,0.131,48.477,1.43,0.19639999,
RKLB,Rocket Lab Corporation,Industrials,Aerospace & Defense,United States,78587043840.0,-182615008.0,679577984.0,-0.06578,-0.13549,-0.26872,,-15934.272,,115.64095,42.853535,0.635,6.124,,0.0,-214999376.0
RKT,"Rocket Companies, Inc.",Financial Services,Mortgage Finance,United States,39017836544.0,239000000.0,8910999552.0,0.022349998,0.01729,0.026819998,,12.675098,,4.378615,1.6786366,1.671,136.362,,0.0,-4300042240.0
RL,Ralph Lauren Corporation,Consumer Cyclical,Apparel Manufacturing,United States,22484084736.0,941100032.0,8114500096.0,0.10882,0.34664002,0.11598,25.001986,18.577063,0.2,2.7708528,7.9260645,0.166,105.913,0.99,0.24159999,656187520.0
RLAY,"Relay Therapeutics, Inc.",Healthcare,Biotechnology,United States,2902223360.0,-272704992.0,10676000.0,-0.24722,-0.40008,0.0,,-7.7899194,,271.84558,4.149034,-0.609,4.916,,0.0,-121180872.0
RLGT,"Radiant Logistics, Inc.",Industrials,Integrated Freight & Logistics,United States,390576096.0,16176000.0,893500032.0,0.023759998,0.07047,0.018099999,25.272726,15.444444,0.995,0.43713048,1.608486,0.001,35.557,,0.0,26375624.0
RLI,RLI Corp.,Financial Services,Insurance - Property & Casualty,United States,4832278528.0,395008000.0,1898653056.0,0.05213,0.23232001,0.20805,12.251749,18.925947,-0.122,2.5451088,2.7157178,0.04,20.284,1.37,0.1492,80751504.0
RLJ,RLJ Lodging Trust,Real Estate,REIT - Hotel & Motel,United States,1462880896.0,-1327000.0,1361474048.0,0.016929999,0.0113699995,0.01837,,-169.04887,,1.0744832,0.792456,0.036,107.029,6.26,60.0,196781120.0
RLX,RLX Technology Inc.,Consumer Defensive,Tobacco,China,2530066944.0,983963008.0,4378490880.0,0.01789,0.06244,0.22473,18.818182,12.460315,0.271,0.57784,1.0929087,1.074,1.323,4.83,1.0302,-280764512.0
RM,Regional Management Corp.,Financial Services,Credit Services,United States,325600000.0,48806000.0,638777984.0,0.04763,0.13304,0.076409996,7.1724143,4.8010864,0.686,0.50972325,0.87853116,0.096,441.846,3.39,0.24340001,-112624128.0
RMAX,"RE/MAX Holdings, Inc.",Real Estate,Real Estate Services,United States,516136672.0,370000.0,287361984.0,0.04792,,0.0012899999,469.00003,6.5718493,,1.7961203,0.41662967,-0.057,,,0.0,42885248.0
RMBS,Rambus Inc.,Technology,Semiconductors,United States,15461423104.0,230010000.0,721155008.0,0.111090004,0.18018,0.31895,68.08572,39.32819,-0.018,21.439806,11.097486,0.081,1.68,,0.0,249791120.0
RMD,ResMed Inc.,Healthcare,Medical Instruments & Supplies,United States,30178981888.0,1519565952.0,5537788928.0,0.14715,0.25246,0.2744,20.082047,17.056536,0.105,5.4496446,4.7944417,0.108,12.988,1.15,0.22469999,1446655104.0
RMNI,"Rimini Street, Inc.",Technology,Software - Application,United States,335992800.0,35109000.0,422804992.0,0.044749998,,0.08304,10.083333,7.071475,-0.728,0.7946756,-14.816327,0.012,,,0.0,33257000.0
RMR,The RMR Group Inc.,Real Estate,Real Estate Services,United States,345457184.0,20322000.0,219082000.0,0.06665,0.11173,0.09493,16.702478,25.910255,-0.762,1.5768397,1.517837,-0.009,38.978,8.91,1.4876,88335752.0
RNA,"Atrium Therapeutics, Inc.",Healthcare,Biotechnology,United States,223912880.0,-58685000.0,36680000.0,,,-1.59992,,-3.2454574,,6.104495,-3.238496,11.483,1.145,,0.0,
RNAC,"Cartesian Therapeutics, Inc.",Healthcare,Biotechnology,United States,198325216.0,-151774000.0,1775000.0,-0.16364,,0.0,,-3.169014,,111.73251,-1.3008287,-0.929,,,0.0,-46870876.0
RNG,"RingCentral, Inc.",Technology,Software - Application,United States,3651203840.0,84337000.0,2547284992.0,0.06957,,0.03311,46.31915,8.089779,,1.4333707,-6.0262976,0.053,,0.69,0.0798,639366656.0
RNGR,"Ranger Energy Services, Inc.",Energy,Oil & Gas Equipment & Services,United States,385175904.0,14700000.0,570800000.0,0.02513,0.05131,0.02575,25.730158,12.326995,3.462,0.6748001,1.2830456,0.177,21.105,1.48,0.38099998,-13337500.0
RNR,RenaissanceRe Holdings Ltd.,Financial Services,Insurance - Reinsurance,Bermuda,12600621056.0,2725715968.0,11587696640.0,0.05559,0.23367001,0.24213,4.982468,7.185321,1.009,1.0874138,1.1799556,-0.366,12.571,0.55,0.0271,2523298816.0
RNST,Renasant Corporation,Financial Services,Banks - Regional,United States,3783156992.0,227982000.0,978300992.0,0.01005,0.06915,0.23304,17.372883,10.308915,0.446,3.8670685,0.98479575,0.602,,2.34,0.3814,
ROAD,"Construction Partners, Inc.",Industrials,Engineering & Construction,United States,6380511232.0,127002000.0,3257790976.0,0.06205,0.14212,0.03898,49.283844,29.2232,1.097,1.9585391,6.582677,0.346,188.431,,0.0,70020248.0
ROCK,"Gibraltar Industries, Inc.",Industrials,Building Products & Equipment,United States,1102830208.0,62389000.0,1245431040.0,0.03876,0.066020004,-0.10677,17.789474,7.843882,,0.88550085,1.1558789,0.446,156.047,,0.0,68315000.0
ROG,Rogers Corporation,Technology,Electronic Components,United States,2411872768.0,-55900000.0,820800000.0,0.02681,-0.04539,-0.0681,,30.945778,,2.9384415,2.0116413,0.052,2.499,,0.0,89362496.0
ROIV,Roivant Sciences Ltd.,Healthcare,Biotechnology,United Kingdom,21549340672.0,-299771008.0,8260000.0,-0.14354,-0.07594,0.0,,-19.213133,,2608.879,4.9800534,-0.667,2.03,,0.0,-1090485376.0
ROK,"Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery,United States,50328096768.0,1086000000.0,8803999744.0,0.09337,0.27183,0.12358,46.96677,31.165611,0.396,5.7165036,14.28946,0.119,113.367,1.22,0.55869997,974499968.0
ROKU,"Roku, Inc.",Communication Services,Entertainment,United States,18542950400.0,201492000.0,4965457920.0,0.01567,0.07755,0.04058,92.31618,35.519382,,3.7343888,6.936847,0.224,18.761,,0.0,676668096.0
ROL,"Rollins, Inc.",Consumer Cyclical,Personal Services,United States,25739046912.0,529295008.0,3844969984.0,0.14981,0.38671002,0.13766,49.045868,38.24828,0.013,6.694213,18.718487,0.102,77.235,1.37,0.6388,521446112.0
ROOT,"Root, Inc.",Financial Services,Insurance - Property & Casualty,United States,908112896.0,55000000.0,1561200000.0,0.03023,0.14847,0.03523,16.976332,18.813116,0.953,0.5816762,3.1283395,0.126,45.741,,0.0,178524992.0
ROP,"Roper Technologies, Inc.",Technology,Software - Application,United States,32993921024.0,1714099968.0,8114999808.0,0.04319,0.09012,0.21123,20.40824,13.682245,0.592,4.0657945,1.7529731,0.113,55.606,1.11,0.21139999,2169925120.0
ROST,"Ross Stores, Inc.",Consumer Cyclical,Apparel Retail,United States,75948105728.0,2315759104.0,23776063488.0,0.12161,0.38981998,0.097399995,32.794693,27.41525,0.374,3.1943095,12.232236,0.206,74.911,0.76,0.2318,2044547840.0
RPAY,Repay Holdings Corporation,Technology,Software - Infrastructure,United States,307423040.0,-258716992.0,312729984.0,-0.00393,-0.43938,-0.82728994,,3.5919023,,0.98303026,0.5890295,0.045,84.221,,0.0,45650376.0
RPD,"Rapid7, Inc.",Technology,Software - Infrastructure,United States,485858592.0,22406000.0,859232000.0,0.00448,0.19698,0.026080001,20.77143,4.682046,-0.431,0.5654568,3.0936172,-0.003,552.257,,0.0,140865872.0
RPM,RPM International Inc.,Basic Materials,Specialty Chemicals,United States,12922835968.0,663363968.0,7713562112.0,0.08129,0.22903,0.086330004,19.441233,17.208857,0.0,1.6753396,4.1002927,0.089,92.065,2.14,0.4046,381043360.0
RPRX,Royalty Pharma plc,Healthcare,Biotechnology,United States,31382853632.0,826288000.0,2440521984.0,0.055370003,0.13769001,0.33857,28.684212,9.7078905,0.232,12.859075,3.6071215,0.11,90.32,1.72,0.4711,-980302528.0
RR,Richtech Robotics Inc.,Industrials,Specialty Industrial Machinery,United States,599237184.0,-20608000.0,4935000.0,-0.08063,-0.106300004,0.0,,,,121.42597,1.6897857,-0.088,0.179,,0.0,133000.0
RRBI,"Red River Bancshares, Inc.",Financial Services,Banks - Regional,United States,597231936.0,44383000.0,125976000.0,0.01359,0.12562001,0.35231,13.5982,12.039828,0.191,4.740839,1.597928,0.094,,0.74,0.1004,
RRC,Range Resources Corporation,Energy,Oil & Gas E&P,United States,9672293376.0,901217024.0,3210008064.0,0.109060004,0.21134001,0.28118,10.859788,8.785146,2.607,3.0131679,2.101464,0.261,21.275,0.97,0.0979,554650752.0
RRR,"Red Rock Resorts, Inc.",Consumer Cyclical,Resorts & Casinos,United States,5611266560.0,186206000.0,2020941056.0,0.091129996,1.14213,0.09214,17.864517,15.400959,-0.026,2.7765613,22.448318,0.019,1458.193,1.88,0.32900003,168633872.0
RRX,Regal Rexnord Corporation,Industrials,Specialty Industrial Machinery,United States,13365838848.0,286500000.0,5995500032.0,0.031519998,0.04343,0.04779,46.69302,14.8438835,0.116,2.2293117,1.9479209,0.043,71.342,0.7,0.32560003,787225024.0
RS,"Reliance, Inc.",Basic Materials,Steel,United States,18734807040.0,804600000.0,14835600384.0,0.06737,0.11326,0.054229997,23.924381,17.59747,0.364,1.2628278,2.6302397,0.155,28.449,1.36,0.31620002,421300000.0
RSG,"Republic Services, Inc.",Industrials,Waste Management,United States,64280256512.0,2168999936.0,16695000064.0,0.06181,0.18346001,0.12991999,29.932663,25.920935,0.075,3.85027,5.3715034,0.026,117.578,1.2,0.3522,1808875008.0
RSI,"Rush Street Interactive, Inc.",Consumer Cyclical,Gambling,United States,6266399232.0,37059000.0,1242381952.0,0.13539,0.34647,0.029830001,79.588234,32.458107,0.672,5.043859,17.548637,0.411,1.742,,0.0,114765000.0
RSKD,Riskified Ltd.,Technology,Software - Application,United States,685611648.0,-18106000.0,350519008.0,-0.03774,-0.057340004,-0.05165,,13.076924,,1.95599,2.39196,0.071,8.77,,0.0,43291248.0
RSVR,"Reservoir Media, Inc.",Communication Services,Entertainment,United States,669122240.0,6565629.0,169585008.0,0.025980001,0.01763,0.03872,102.0,14.782608,-0.625,3.945645,1.7907302,0.077,122.802,,0.0,-81228224.0
RTX,RTX Corporation,Industrials,Aerospace & Defense,United States,238376419328.0,7256000000.0,90372997120.0,0.040510003,0.11571,0.080290005,33.210133,23.41018,0.325,2.637695,3.6416566,0.087,57.229,1.56,0.5103,7233375232.0
RUM,Rumble Inc.,Communication Services,Internet Content & Information,United States,1774455296.0,-109450536.0,102375328.0,-0.19257,-0.3713,-1.06911,,-26.451612,,17.332842,10.123457,0.074,0.631,,0.0,-29101660.0
RUN,Sunrun Inc.,Technology,Solar,United States,3487590400.0,565276992.0,3174957056.0,-0.00159,-0.22736,0.17877,6.863849,18.263128,2.144,1.0984685,1.0903125,0.432,300.296,,0.0,-2242088960.0
RUSHA,"Rush Enterprises, Inc.",Consumer Cyclical,Auto & Truck Dealerships,United States,5353599488.0,264910000.0,7267550208.0,0.052160002,0.11926,0.03645,20.812689,15.13025,0.055,0.7366443,2.393676,-0.09,62.653,1.1,0.22659999,367327264.0
RUSHB,"Rush Enterprises, Inc.",Consumer Cyclical,Auto & Truck Dealerships,United States,5003117056.0,264910000.0,7267550208.0,0.052160002,0.11926,0.03645,19.450151,,0.055,0.6884186,2.2011762,-0.09,62.653,1.18,0.22659999,367327264.0
RVLV,"Revolve Group, Inc.",Consumer Cyclical,Internet Retail,United States,1376013056.0,64242000.0,1271853056.0,0.0648,0.12937,0.05051,21.366667,17.654835,0.212,1.0818963,2.6095805,0.156,6.326,,0.0,44427500.0
RVMD,"Revolution Medicines, Inc.",Healthcare,Biotechnology,United States,32221120512.0,-1371700992.0,,-0.3753,-0.76672995,0.0,,-26.782543,,,20.226877,,29.153,,0.0,-606370880.0
RVTY,"Revvity, Inc.",Healthcare,Diagnostics & Research,United States,10815720448.0,239107008.0,2902406912.0,0.0227,0.03227,0.08258,46.610577,16.684334,0.035,3.726466,1.5100539,0.07,46.642,0.29,0.1346,508969248.0
RWT,"Redwood Trust, Inc.",Real Estate,REIT - Mortgage,United States,661139136.0,-104177000.0,167456992.0,-0.00393,-0.08555,-0.54745996,,5.1872525,,3.948113,0.71768385,-0.134,2656.171,13.64,3.2857,
RXO,"RXO, Inc.",Industrials,Trucking,United States,4019108352.0,-105000000.0,5734000128.0,-0.0030399999,-0.06783,-0.01831,,50.020527,,0.70092577,2.6625152,-0.006,46.322,,0.0,65125000.0
RXRX,"Recursion Pharmaceuticals, Inc.",Healthcare,Biotechnology,United States,1597594240.0,-559776000.0,66408000.0,-0.27662,-0.57157004,0.0,,-3.42532,,24.057257,1.5587778,-0.561,7.063,,0.0,-177795632.0
RXST,"RxSight, Inc.",Healthcare,Medical Devices,United States,251898368.0,-46638000.0,127477000.0,-0.11212,-0.17063999,-0.36585,,-10.866072,,1.97603,0.91024685,-0.185,4.05,,0.0,-969250.0
RXT,"Rackspace Technology, Inc.",Technology,Software - Infrastructure,United States,1034273408.0,-146000000.0,2698400000.0,-0.01075,,-0.054109998,,79.79235,,0.38329136,-0.8497134,0.019,,,0.0,235650000.0
RY,Royal Bank of Canada,Financial Services,Banks - Diversified,Canada,263794884608.0,20500000768.0,63424000000.0,0.00927,0.15395,0.33137,17.91407,14.999673,0.138,4.1592283,2.8635015,0.075,,2.52,0.42580003,
